timestamp_ms,ir_value
4887,25329
4898,25331
4907,25331
4917,25317
4928,25310
4937,25294
4948,25292
4957,25286
4968,25278
4977,25281
4988,25291
4997,25288
5008,25295
5017,25303
5028,25314
5037,25321
5047,25325
5057,25350
5067,25350
5078,25356
5087,25368
5098,25373
5107,25378
5118,25392
5127,25397
5138,25400
5147,25403
5158,25405
5167,25411
5178,25428
5187,25441
5197,25439
5208,25444
5217,25428
5228,25383
5237,25333
5248,25284
5257,25254
5268,25221
5277,25174
5288,25147
5297,25119
5308,25107
5317,25082
5328,25090
5337,25086
5347,25100
5357,25108
5367,25115
5378,25130
5387,25141
5398,25154
5407,25164
5418,25178
5427,25187
5438,25191
5447,25198
5458,25197
5467,25200
5478,25186
5487,25181
5497,25173
5507,25168
5517,25158
5528,25156
5537,25146
5548,25150
5557,25152
5568,25163
5577,25172
5588,25184
5597,25187
5608,25198
5617,25199
5628,25218
5707,25154
5718,25287
5727,25297
5738,25304
5747,25309
5757,25307
5767,25322
5777,25333
5787,25338
5797,25336
5808,25316
5817,25281
5828,25240
5837,25196
5848,25155
5857,25124
5868,25066
5877,25036
5888,25007
5897,24981
5908,24972
5917,24973
5928,24975
5937,24997
5947,24998
5957,25013
5967,25029
5977,25042
5987,25055
5998,25065
6007,25080
6018,25095
6027,25103
6038,25110
6047,25117
6058,25102
6067,25107
6078,25101
6087,25106
6098,25104
6107,25104
6117,25096
6127,25102
6137,25094
6147,25102
6157,25102
6168,25097
6177,25111
6188,25115
6197,25143
6208,25155
6217,25167
6228,25171
6237,25187
6248,25195
6257,25208
6268,25222
6277,25236
6288,25249
6297,25256
6307,25270
6317,25271
6327,25282
6337,25293
6347,25296
6358,25310
6367,25318
6378,25335
6387,25343
6398,25357
6407,25356
6418,25349
6427,25311
6438,25264
6447,25218
6457,25179
6467,25139
6477,25099
6487,25065
6497,25044
6508,25022
6517,25023
6528,25021
6537,25036
6548,25043
6557,25058
6568,25073
6577,25088
6588,25115
6597,25127
6607,25135
6617,25158
6627,25174
6637,25175
6647,25182
6658,25178
6667,25179
6678,25177
6687,25174
6698,25165
6707,25163
6718,25158
6727,25158
6738,25160
6747,25167
6757,25167
6767,25176
6777,25186
6787,25192
6797,25206
6808,25214
6817,25234
6828,25260
6837,25256
6848,25268
6857,25270
6868,25289
6877,25308
6888,25316
6897,25319
6907,25326
6917,25331
6927,25340
6937,25347
6947,25347
6958,25354
6967,25364
6978,25383
6987,25374
6998,25368
7007,25342
7018,25287
7027,25247
7038,25201
7047,25162
7057,25124
7067,25087
7077,25063
7087,25039
7097,25030
7108,25022
7117,25041
7128,25043
7137,25058
7148,25075
7157,25096
7168,25113
7177,25136
7187,25149
7197,25163
7207,25167
7217,25195
7227,25192
7237,25189
7247,25189
7258,25195
7267,25187
