timestamp_ms,ir_value
4886,25525
4896,25497
4906,25449
4916,25403
4926,25365
4936,25324
4946,25300
4956,25267
4966,25241
4976,25216
4987,25217
4997,25212
5006,25212
5016,25221
5026,25219
5036,25247
5046,25273
5056,25301
5066,25322
5076,25331
5086,25337
5096,25363
5107,25372
5116,25383
5126,25372
5136,25378
5146,25376
5156,25378
5166,25370
5176,25361
5186,25348
5196,25323
5206,25320
5217,25314
5227,25292
5236,25293
5246,25282
5256,25282
5266,25290
5276,25283
5286,25304
5296,25301
5306,25311
5316,25323
5326,25328
5337,25338
5346,25353
5356,25355
5366,25337
5376,25326
5386,25323
5396,25312
5406,25313
5416,25307
5426,25294
5436,25302
5446,25295
5457,25303
5466,25300
5476,25301
5486,25294
5496,25296
5506,25304
5516,25310
5526,25311
5536,25307
5546,25315
5556,25320
5566,25308
5576,25290
5586,25267
5596,25229
5606,25207
5616,25179
5626,25149
5636,25123
5646,25113
5656,25092
5666,25089
5676,25080
5687,25088
5696,25099
5706,25108
5716,25112
5726,25143
5736,25164
5746,25191
5756,25227
5766,25244
5776,25280
5786,25315
5796,25354
5806,25386
5816,25406
5826,25423
5836,25452
5846,25464
5856,25479
5866,25493
5876,25489
5886,25495
5896,25503
5906,25509
5916,25517
5926,25518
5936,25519
5946,25541
5956,25542
5966,25562
5976,25583
5986,25584
5996,25595
6006,25620
6016,25630
6026,25644
6036,25650
6046,25648
6056,25656
6066,25667
6076,25667
6086,25678
6096,25679
6106,25679
6116,25684
6126,25686
6136,25690
6145,25692
6156,25698
6166,25684
6176,25698
6186,25698
6196,25710
6206,25714
6216,25713
6226,25724
6236,25721
6246,25733
6255,25728
6266,25730
6276,25710
6286,25689
6296,25661
6306,25633
6316,25602
6326,25583
6336,25555
6346,25544
6356,25540
6366,25552
6375,25560
6386,25564
6396,25577
6406,25601
6416,25616
6426,25641
6436,25653
6446,25664
6456,25669
6466,25677
6476,25684
6485,25685
6495,25696
6506,25685
6516,25686
6526,25688
6536,25694
6546,25699
6556,25685
6566,25676
6576,25685
6586,25685
6596,25683
6605,25685
6616,25686
6626,25675
6636,25692
6646,25691
6656,25692
6666,25694
6676,25693
6686,25692
6696,25689
6706,25695
6715,25699
6725,25706
6736,25699
6746,25708
6756,25702
6766,25719
6776,25726
6786,25723
6796,25728
6806,25742
6816,25741
6825,25752
6835,25748
6846,25751
6856,25761
6866,25755
6876,25761
6886,25772
6896,25765
6906,25767
6916,25766
6926,25769
6936,25773
6945,25776
6955,25765
6966,25757
6976,25734
6986,25708
6996,25670
7006,25626
7016,25577
7026,25531
7036,25503
7046,25485
7055,25474
7065,25475
7075,25479
7086,25473
7096,25491
7106,25506
7116,25514
7126,25524
7136,25516
7146,25550
7156,25559
7166,25586
7175,25613
7185,25612
7195,25631
7206,25646
7216,25658
7226,25670
7236,25661
7246,25658
7256,25645
7266,25644
7276,25632
7285,25624
7295,25621
7305,25608
7316,25610
7326,25621
7336,25621
7346,25618
7356,25628
7366,25621
7376,25636
7386,25635
7396,25641
7405,25637
7415,25649
7425,25645
7436,25659
7446,25655
7456,25673
7466,25675
7476,25677
7486,25693
7496,25693
7506,25705
7515,25713
7525,25720
7535,25722
7546,25746
7556,25760
7566,25769
7576,25777
7586,25773
7596,25772
7606,25787
7616,25791
7625,25787
7635,25763
7645,25738
7655,25690
7666,25631
7676,25579
7686,25538
7696,25505
7706,25471
7716,25461
7726,25453
7736,25456
7745,25460
7755,25464
7765,25487
7775,25512
7786,25532
7796,25560
7806,25581
7816,25595
7826,25623
7836,25635
7846,25659
7855,25676
7865,25683
7875,25676
7885,25696
7896,25699
7906,25704
7916,25712
7926,25699
7936,25687
7946,25700
7956,25687
7966,25688
7975,25689
7985,25697
7995,25691
8005,25694
8016,25706
8026,25708
8036,25715
8046,25715
8056,25726
8066,25731
8076,25733
8085,25734
8095,25729
8105,25739
8115,25750
8126,25744
8136,25760
8146,25765
8156,25751
8166,25757
8176,25758
8186,25767
8195,25770
8205,25770
8215,25767
8225,25771
8235,25781
8246,25783
8256,25789
8266,25777
8276,25783
8286,25784
8296,25786
8306,25782
8315,25781
8325,25761
8335,25731
8345,25695
8355,25640
8366,25601
8376,25568
8386,25536
8396,25517
8406,25513
8416,25508
8425,25524
8435,25539
8445,25537
8455,25569
8465,25579
8476,25600
8486,25618
8496,25630
8506,25646
8516,25667
8526,25674
8536,25688
8545,25699
8555,25698
8565,25701
8575,25704
8585,25699
8596,25706
8606,25696
8616,25689
8626,25682
8636,25686
8646,25684
8655,25686
8665,25686
8675,25678
8685,25689
8695,25692
8705,25700
8716,25713
8726,25710
8736,25711
8746,25722
8756,25719
8765,25727
8775,25724
8785,25726
8795,25733
8805,25742
8815,25743
8826,25746
8836,25749
8846,25748
8856,25753
8866,25760
8876,25759
8885,25764
8895,25769
8905,25762
8915,25775
8925,25777
8935,25783
8946,25783
8956,25779
8966,25779
8976,25788
8986,25781
8995,25784
9005,25775
9015,25747
9025,25703
9035,25655
9045,25611
9056,25582
9066,25557
9076,25522
9086,25515
9096,25519
9106,25529
9115,25543
9125,25544
9135,25557
9145,25579
9155,25589
9165,25608
9176,25620
9186,25625
9196,25651
9206,25666
9216,25676
9225,25692
9235,25697
9245,25697
9255,25708
9265,25701
9275,25698
9285,25709
9296,25694
9306,25683
9316,25679
9326,25677
9335,25684
9345,25691
9355,25686
9365,25700
9375,25703
9385,25705
9395,25723
9406,25709
9416,25708
9426,25717
9436,25717
9445,25732
9455,25729
9465,25726
9475,25723
9485,25737
9495,25739
9505,25746
9515,25753
9526,25747
9536,25746
9546,25754
9555,25756
9565,25758
9575,25759
9585,25761
9595,25767
9605,25775
9615,25775
9625,25783
9636,25778
9646,25784
9656,25783
9666,25792
9675,25791
9685,25783
9695,25762
9705,25752
9715,25701
9725,25665
9735,25630
9745,25597
9756,25572
9766,25568
9776,25557
9785,25559
9795,25563
9805,25558
9815,25574
9825,25598
9835,25611
9845,25630
9855,25639
9866,25642
9876,25662
9886,25668
9896,25691
9905,25697
9915,25703
9925,25705
9935,25716
9945,25713
9955,25718
9965,25720
9975,25714
9986,25699
9996,25700
10006,25695
10015,25688
10025,25691
10035,25678
10045,25685
10055,25689
10065,25688
10075,25700
10085,25698
10095,25686
10106,25702
10116,25701
10125,25710
10135,25718
10145,25711
10155,25716
10165,25718
10175,25726
10185,25735
10195,25737
10205,25736
10216,25743
10226,25746
10236,25754
10245,25759
10255,25762
10265,25764
10275,25762
10285,25763
10295,25774
10305,25780
10315,25779
10325,25778
10336,25788
10346,25787
10355,25795
10365,25788
10375,25773
10385,25775
10395,25759
10405,25755
10415,25710
10425,25661
