timestamp_ms,ir_value
4880,26938
4890,26945
4900,26941
4910,26935
4920,26942
4930,26934
4939,26938
4949,26931
4959,26930
4970,26932
4980,26927
4990,26942
5000,26932
5010,26933
5020,26938
5030,26936
5039,26949
5049,26938
5060,26930
5070,26944
5080,26944
5090,26948
5100,26945
5110,26939
5120,26941
5129,26950
5139,26947
5149,26947
5160,26946
5170,26940
5180,26947
5190,26948
5200,26939
5210,26947
5220,26947
5229,26951
5239,26956
5250,26936
5260,26956
5270,26954
5280,26951
5290,26948
5300,26947
5310,26947
5320,26949
5329,26949
5340,26955
5350,26954
5360,26948
5370,26947
5380,26947
5390,26924
5400,26914
5410,26902
5419,26891
5430,26870
5440,26854
5450,26850
5460,26862
5470,26862
5480,26867
5490,26869
5500,26872
5510,26887
5520,26888
5530,26882
5540,26898
5550,26893
5560,26906
5570,26916
5580,26901
5590,26914
5600,26909
5610,26921
5620,26925
5630,26916
5640,26910
5650,26917
5660,26921
5670,26907
5680,26912
5690,26910
5701,26912
5710,26916
5720,26906
5730,26910
5740,26907
5750,26915
5760,26913
5770,26908
5780,26911
5791,26914
5800,26921
5810,26920
5820,26917
5830,26920
5840,26921
5850,26935
5860,26929
5870,26921
5881,26930
5890,26934
5900,26941
5910,26932
5920,26929
5930,26933
5940,26933
5950,26941
5960,26930
5971,26934
5981,26937
5990,26944
6000,26937
6010,26932
6020,26942
6030,26941
6040,26943
6050,26943
6061,26940
6071,26944
6080,26952
6090,26947
6100,26948
6110,26953
6120,26944
6130,26947
6140,26934
6151,26900
6161,26900
6171,26886
6180,26880
6190,26847
6200,26847
6210,26844
6220,26848
6230,26856
6241,26855
6251,26856
6261,26862
6270,26871
6280,26878
6290,26884
6300,26884
6310,26890
6320,26903
6331,26893
6341,26893
6351,26895
6360,26898
6370,26905
6380,26897
6390,26910
6400,26900
6410,26912
6421,26912
6431,26905
6441,26899
6451,26912
6460,26903
6470,26895
6480,26898
6490,26892
6501,26902
6511,26907
6521,26895
6531,26899
6541,26902
6550,26912
6560,26904
6570,26906
6580,26903
6591,26913
6601,26921
6611,26913
6621,26916
6631,26917
6640,26925
6650,26916
6660,26914
6670,26922
6681,26927
6691,26922
6701,26921
6711,26927
6721,26929
6730,26932
6740,26926
6750,26927
6760,26930
6771,26932
6781,26935
6791,26920
6801,26928
6811,26928
6820,26934
6830,26926
6840,26926
6851,26936
6861,26940
6871,26938
6881,26934
6891,26938
6901,26929
6910,26927
6920,26918
6930,26897
6941,26889
6951,26867
6961,26857
6971,26832
6981,26834
6991,26826
7001,26820
7010,26833
7020,26827
7031,26839
7041,26840
7051,26848
7061,26852
7071,26856
7081,26856
7090,26868
7100,26871
