timestamp_ms,ir_value
4879,25938
4889,25945
4900,25940
4910,25952
4920,25944
4930,25936
4940,25927
4950,25918
4960,25916
4970,25926
4979,25911
4989,25906
4999,25881
5009,25885
5020,25876
5030,25889
5040,25885
5050,25882
5060,25868
5070,25871
5080,25858
5089,25858
5099,25859
5109,25847
5119,25850
5130,25855
5140,25862
5150,25876
5160,25875
5170,25879
5180,25891
5190,25890
5200,25894
5209,25906
5219,25909
5229,25906
5240,25906
5250,25904
5260,25907
5270,25911
5280,25911
5290,25900
5300,25902
5310,25906
5319,25907
5329,25908
5340,25901
5350,25897
5360,25888
5370,25891
5380,25882
5390,25877
5400,25874
5410,25884
5420,25884
5430,25904
5439,25905
5450,25897
5460,25905
5470,25898
5480,25906
5490,25907
5500,25905
5510,25888
5520,25911
5530,25910
5540,25906
5549,25912
5560,25902
5570,25893
5580,25891
5590,25903
5600,25909
5610,25916
5620,25919
5630,25917
5640,25924
5650,25924
5660,25932
5670,25935
5680,25923
5690,25943
5700,25941
5710,25937
5720,25927
5730,25908
5740,25895
5750,25902
5760,25898
5770,25907
5780,25913
5790,25907
5800,25920
5810,25917
5820,25927
5830,25938
5840,25947
5850,25940
5860,25953
5871,25952
5880,25954
5890,25963
5900,25957
5910,25962
5920,25957
5930,25969
5940,25976
5950,25962
5960,25964
5970,25965
5981,25963
5991,25974
6000,25973
6010,25973
6020,25970
6030,25974
6040,25977
6050,25975
6060,25986
6070,25978
6080,25983
6091,25984
6101,25996
6110,26001
6120,26001
6130,25990
6140,25995
6150,25995
6160,25993
6170,25995
6180,25995
6190,25992
6201,25998
6211,25997
6221,25996
6230,26002
6240,25994
6250,25991
6260,25993
6270,25999
6280,26003
6290,25993
6300,25991
6311,25986
6321,25984
6331,25994
6340,25989
6350,25994
6360,25990
6370,25989
6380,25991
6390,25991
6400,25989
6410,25980
6421,25976
6431,25977
6441,25962
6450,25964
6460,25966
6470,25957
6480,25958
6490,25977
6500,25990
6510,25991
6520,26001
6531,25992
6541,25987
6551,25983
6561,25990
6570,25986
6580,25991
6590,25983
6600,25986
6610,25991
6620,26001
6630,26003
6641,25999
6651,25990
6661,25992
6671,25984
6681,25989
6690,25988
6700,25983
6710,25984
6720,25976
6730,25986
6740,25984
6750,25990
6761,25990
6771,25994
6781,25990
6791,25994
6801,25994
6810,25997
6820,25994
6830,25978
6840,25996
6850,25984
6860,25985
6871,25987
6881,25983
6891,25980
6901,25986
6911,25984
6921,25985
6930,25993
6940,25984
6950,25979
6960,25984
6970,25981
6980,25983
6991,25990
7001,25991
7011,25986
7021,25987
7031,25983
7041,25988
7050,25985
7060,25976
7070,25960
7080,25958
7090,25948
7101,25950
7111,25953
7121,25945
7131,25952
7141,25959
7151,25955
7161,25968
7170,25980
7180,25974
7190,25961
7200,25975
7211,25975
7221,25979
7231,25981
7241,25979
7251,25975
7261,25979
7271,25978
7281,25971
7290,25968
7300,25968
7310,25952
7320,25961
7331,25963
7341,25968
7351,25968
7361,25964
7371,25962
7381,25971
7391,25968
7401,25972
7410,25982
7420,25976
7430,25965
7441,25974
7451,25981
7461,25981
7471,25981
7481,25978
7491,25974
7501,25976
7511,25977
7520,25976
7530,25981
7540,25980
7551,25974
7561,25984
7571,25988
7581,25994
7591,25985
7601,25984
7611,25985
7621,25980
7631,25986
7640,25996
7650,25993
7660,25999
7671,25995
7681,26006
7691,26012
7701,26006
7711,26006
7721,26000
7731,25978
7741,25976
7751,25976
7761,25969
7770,25962
7781,25949
7791,25945
7801,25928
7811,25924
7821,25926
7831,25915
7841,25903
7851,25893
7861,25896
7871,25890
7880,25893
7891,25902
7901,25906
7911,25908
7921,25906
7931,25918
7941,25926
7951,25940
7961,25940
7971,25943
7981,25946
7991,25956
8000,25959
8011,25959
8021,25961
8031,25954
8041,25946
8051,25941
8061,25943
8071,25940
8081,25918
8091,25934
8101,25934
8111,25943
8121,25941
8131,25943
8141,25926
8151,25935
8161,25936
8171,25943
8181,25946
8191,25944
8201,25940
8211,25939
8221,25936
8231,25927
8241,25927
8251,25913
8261,25912
8271,25911
8281,25897
8291,25900
8301,25885
8311,25875
8321,25876
8332,25864
8342,25868
8351,25869
8361,25863
8371,25857
8381,25861
8391,25853
8401,25843
8411,25824
8421,25816
8431,25822
8442,25809
8451,25808
8461,25800
8471,25794
8481,25800
8491,25793
8501,25795
8511,25791
