timestamp_ms,ir_value,ir_filtered
6899.0,25397.0,-0.09289574079736199
6909.0,25383.0,-0.061135583605719114
6919.0,25395.0,-0.03207329345507294
6930.0,25388.0,-0.007512900884680867
6940.0,25394.0,0.010802713580753742
6950.0,25388.0,0.02122863420395019
6960.0,25390.0,0.022274557123556887
6970.0,25385.0,0.012679466232592342
6980.0,25397.0,-0.008497442725640124
6990.0,25397.0,-0.041774357904135834
6999.0,25402.0,-0.08714465330764992
7009.0,25402.0,-0.14399346019355622
7019.0,25393.0,-0.21105311438361607
7030.0,25395.0,-0.28641267874992504
7040.0,25385.0,-0.36758840077255295
7050.0,25381.0,-0.45165423823528567
7060.0,25361.0,-0.5354254143678089
7070.0,25354.0,-0.6156805050070985
7080.0,25348.0,-0.6893986089637961
7090.0,25331.0,-0.7539827179720064
7099.0,25343.0,-0.8074415114299832
7109.0,25339.0,-0.8485081779817859
7119.0,25332.0,-0.8766853141553079
7130.0,25347.0,-0.8922158408209289
7140.0,25345.0,-0.8959869780860812
7150.0,25364.0,-0.8893806909511864
7160.0,25363.0,-0.8740929819196536
7170.0,25355.0,-0.8519509112198631
7180.0,25359.0,-0.824753300469096
7190.0,25358.0,-0.7941494958982803
7200.0,25353.0,-0.761559468469939
7209.0,25354.0,-0.7281335084553523
7219.0,25347.0,-0.6947470638770864
7230.0,25344.0,-0.6620225519731656
7240.0,25343.0,-0.6303663810092798
7250.0,25344.0,-0.6000077015354036
7260.0,25360.0,-0.5710277892826664
7270.0,25354.0,-0.5433768467938995
7280.0,25349.0,-0.51688416078262
7290.0,25359.0,-0.4912697709765621
7300.0,25352.0,-0.4661606572841061
7309.0,25362.0,-0.4411107644403638
7319.0,25355.0,-0.41562541540731957
7330.0,25353.0,-0.38919177134019295
7340.0,25358.0,-0.3613147524270986
7350.0,25353.0,-0.3315544740225827
7360.0,25360.0,-0.29956041393417115
7370.0,25358.0,-0.2650994351226075
7380.0,25360.0,-0.22807699134150441
7390.0,25360.0,-0.1885519043394251
7400.0,25356.0,-0.14674456971260985
7410.0,25361.0,-0.10303655435334408
7419.0,25368.0,-0.057958307274462564
7430.0,25367.0,-0.012163895575483556
7440.0,25368.0,0.03360361453237542
7450.0,25366.0,0.07855059401692296
7460.0,25383.0,0.12187185741084368
7470.0,25376.0,0.1627876988086216
7480.0,25372.0,0.20057331607611747
7490.0,25374.0,0.23457505368281836
7500.0,25377.0,0.2642142600784223
7510.0,25382.0,0.2889840296609225
7519.0,25381.0,0.3084411901230641
7530.0,25378.0,0.32219119277385394
7540.0,25369.0,0.3298640390789474
7550.0,25363.0,0.33108581186694397
7560.0,25373.0,0.3254580696144218
7570.0,25377.0,0.3125587010776203
7580.0,25373.0,0.2919693618026463
7590.0,25362.0,0.26332427812410875
7600.0,25375.0,0.22637378859036345
7610.0,25374.0,0.18106038436646818
7619.0,25376.0,0.12760360547718205
7630.0,25379.0,0.06658273683815213
7640.0,25373.0,-0.0009980271093046325
7650.0,25377.0,-0.07367558475307003
7660.0,25371.0,-0.14953462821284125
7670.0,25365.0,-0.22626037012470526
7680.0,25364.0,-0.3012380169609305
7690.0,25341.0,-0.3716937157289062
7700.0,25349.0,-0.4348642416465611
7710.0,25339.0,-0.488176052523938
7719.0,25338.0,-0.5294129660025751
7730.0,25334.0,-0.5568560013773742
7740.0,25339.0,-0.5693837219918366
7750.0,25341.0,-0.5665252974019107
7760.0,25338.0,-0.548463889479345
7770.0,25353.0,-0.5159934927582001
7780.0,25358.0,-0.4704365272487014
7790.0,25355.0,-0.41353424782328796
7800.0,25359.0,-0.34732531712271675
7810.0,25362.0,-0.2740247756216994
7820.0,25366.0,-0.19590921318919322
7830.0,25375.0,-0.11521131950677801
7840.0,25372.0,-0.03402853385551342
7850.0,25373.0,0.04574849506723116
7860.0,25382.0,0.12248452935995224
7870.0,25380.0,0.1948262468642497
7880.0,25388.0,0.26170838278468633
7890.0,25381.0,0.3223401693771974
7900.0,25375.0,0.3761742596178353
7910.0,25386.0,0.42286573650480597
7920.0,25389.0,0.46223307044727996
7930.0,25391.0,0.4942296428592807
7940.0,25394.0,0.5189261531306194
7950.0,25381.0,0.5365000516487365
7960.0,25392.0,0.5472313617711603
7970.0,25402.0,0.5515088658864236
7980.0,25409.0,0.5498478698710306
7990.0,25403.0,0.5429101989671232
8000.0,25393.0,0.5315107418873007
8010.0,25400.0,0.5166017039782625
8020.0,25393.0,0.49923816123250164
8031.0,25401.0,0.48053384319928866
8040.0,25401.0,0.46161279314698345
8050.0,25387.0,0.44355775785488855
8060.0,25394.0,0.42735593885901874
8070.0,25391.0,0.41384733835984827
8080.0,25401.0,0.4036835835353642
8090.0,25390.0,0.3973010274910141
8100.0,25400.0,0.3949064318581262
8110.0,25393.0,0.3964727192511697
8120.0,25397.0,0.40174424291686994
8131.0,25402.0,0.4102518667895205
8140.0,25401.0,0.4213370205109191
8150.0,25400.0,0.43418174223353684
8160.0,25404.0,0.44784103650987744
8170.0,25407.0,0.4612754071810625
8180.0,25405.0,0.47338211056048696
8190.0,25405.0,0.48302286300069586
8200.0,25404.0,0.4890466204636651
8210.0,25400.0,0.4903091394211834
8220.0,25409.0,0.4856935343422434
8231.0,25400.0,0.47413589893484276
8240.0,25402.0,0.4546579141096301
8250.0,25399.0,0.4264072999638985
8260.0,25394.0,0.3887081938895826
8270.0,25404.0,0.34112434705910116
8280.0,25407.0,0.28353532509759305
8290.0,25403.0,0.21621906524612075
8300.0,25416.0,0.1399269547008307
8310.0,25398.0,0.05593501811273532
8320.0,25410.0,-0.03394276463251852
8331.0,25396.0,-0.12738777769483844
8340.0,25401.0,-0.22165984726883128
8350.0,25387.0,-0.3137288715822071
8360.0,25377.0,-0.4004492676772878
8370.0,25358.0,-0.4787637377413687
8380.0,25362.0,-0.5459124385393894
8390.0,25370.0,-0.5996176602772929
8400.0,25368.0,-0.6382208669553304
8410.0,25363.0,-0.6607648534763658
8420.0,25361.0,-0.6670242325765607
8431.0,25375.0,-0.6574867500264929
8441.0,25381.0,-0.6332866019731103
8450.0,25390.0,-0.596098097661194
8460.0,25380.0,-0.5480077785722797
8470.0,25378.0,-0.49138376817165047
8480.0,25390.0,-0.42875105235747657
8490.0,25396.0,-0.3626719270482924
8500.0,25401.0,-0.2956323185854664
8510.0,25398.0,-0.2299423781007023
8520.0,25392.0,-0.16766126992323682
8531.0,25408.0,-0.1105487689830348
8541.0,25394.0,-0.060038872282405016
8550.0,25408.0,-0.017229550747802507
8560.0,25398.0,0.01711532582680677
8570.0,25397.0,0.042555983853971906
8580.0,25408.0,0.05896462475163299
8590.0,25404.0,0.06651732533941465
8600.0,25410.0,0.06569204436538059
8610.0,25413.0,0.05726912743334731
8620.0,25413.0,0.042327614807433786
8631.0,25415.0,0.02222997359582438
8641.0,25412.0,-0.0014114059619592533
8650.0,25407.0,-0.026789787182268137
8660.0,25412.0,-0.05198110536371467
8670.0,25405.0,-0.07503794052495188
8680.0,25402.0,-0.09409434332899023
8690.0,25395.0,-0.10747409176854279
8700.0,25390.0,-0.11379132705944636
8710.0,25408.0,-0.1120292191618023
8720.0,25404.0,-0.10158552291558501
8731.0,25403.0,-0.08228410723255887
8741.0,25408.0,-0.05435961848050602
8751.0,25411.0,-0.018422116630850836
8760.0,25415.0,0.024594122507997855
8770.0,25415.0,0.0734925594741419
8780.0,25407.0,0.12688121800872051
8790.0,25423.0,0.18324174068970894
8800.0,25435.0,0.2410011617332856
8810.0,25434.0,0.2986029634594924
8820.0,25430.0,0.35456614841899253
8831.0,25426.0,0.407520831929518
8841.0,25433.0,0.4562182612650797
8851.0,25428.0,0.4995221149429221
8860.0,25432.0,0.5363899059294374
8870.0,25432.0,0.5658512179704352
8880.0,25426.0,0.5869877862330338
8890.0,25431.0,0.5989203932385143
8900.0,25425.0,0.6008084989928628
8910.0,25438.0,0.5918684165573558
8920.0,25434.0,0.5714130523497156
8931.0,25432.0,0.5389114312760847
8941.0,25431.0,0.4940618177722653
8951.0,25433.0,0.43687047018464914
8961.0,25438.0,0.3677283176793269
8970.0,25444.0,0.2874775756089859
8980.0,25447.0,0.1974590512412133
8990.0,25433.0,0.09952999857637011
9000.0,25423.0,-0.003957201255178471
9010.0,25421.0,-0.11022249727064998
9020.0,25411.0,-0.21617306391378818
9031.0,25402.0,-0.3185599865604285
9041.0,25383.0,-0.4141641673275417
9051.0,25385.0,-0.4999914512283218
9061.0,25385.0,-0.5734518522346478
9070.0,25385.0,-0.6325012269122868
9080.0,25388.0,-0.6757353952994692
9090.0,25376.0,-0.7024374246032262
9100.0,25390.0,-0.7125821211733353
9110.0,25384.0,-0.7068006905627079
9120.0,25395.0,-0.6863095498839868
9131.0,25396.0,-0.6528116284851834
9141.0,25392.0,-0.6083820197752556
9151.0,25401.0,-0.5553493508455377
9161.0,25402.0,-0.4961807790646164
9171.0,25402.0,-0.4333760283549429
9180.0,25403.0,-0.36937527196590303
9190.0,25397.0,-0.30648340772081967
9200.0,25402.0,-0.24680833734250915
9210.0,25404.0,-0.19220685856970485
9220.0,25409.0,-0.1442322167867797
9231.0,25414.0,-0.10408214887818067
9241.0,25415.0,-0.07255188145506127
9251.0,25417.0,-0.04999965630694836
9261.0,25417.0,-0.03633206560638869
9271.0,25414.0,-0.031013773663956704
9280.0,25413.0,-0.03310249504769763
9290.0,25422.0,-0.04130684618744817
9300.0,25404.0,-0.0540636493268406
9310.0,25413.0,-0.06963136285504418
9320.0,25404.0,-0.08619404398592836
9331.0,25412.0,-0.10196726437631003
9341.0,25408.0,-0.11529845892248254
9351.0,25392.0,-0.12475751360773472
9361.0,25400.0,-0.12921261166669118
9371.0,25404.0,-0.1278817023374503
9380.0,25410.0,-0.12035056582963562
9390.0,25415.0,-0.10655834247030845
9400.0,25405.0,-0.08676157260365228
9410.0,25403.0,-0.06148859290662162
9420.0,25407.0,-0.031488221368434384
9431.0,25418.0,0.0023305797565749396
9441.0,25417.0,0.038969299722923074
9451.0,25413.0,0.0774137619738638
9461.0,25417.0,0.11670121750232722
9471.0,25414.0,0.15597558813223236
9481.0,25423.0,0.19453121807556256
9490.0,25425.0,0.23184554377851613
9500.0,25422.0,0.2675976074079009
9510.0,25418.0,0.30166771275444343
