timestamp_ms,ir_value,ir_filtered
6900.0,26296.0,-0.1377928284497998
6910.0,26303.0,-0.2807199880927814
6921.0,26296.0,-0.42355945777629483
6931.0,26286.0,-0.5651746536525085
6941.0,26284.0,-0.7041083295670689
6951.0,26279.0,-0.8385026890327514
6961.0,26253.0,-0.9660846533862122
6970.0,26226.0,-1.084226854860167
6980.0,26210.0,-1.1900818399762714
6990.0,26178.0,-1.2807726044366787
7000.0,26166.0,-1.353612766251176
7010.0,26163.0,-1.4063262113611936
7020.0,26160.0,-1.4372384972441459
7030.0,26163.0,-1.4454202673638736
7041.0,26164.0,-1.4307729477435567
7051.0,26162.0,-1.3940544077847394
7061.0,26182.0,-1.3368461008420582
7071.0,26185.0,-1.2614659910321309
7081.0,26202.0,-1.1708356891878744
7090.0,26214.0,-1.0683147789228031
7100.0,26225.0,-0.9575180670319589
7110.0,26224.0,-0.8421318219752246
7120.0,26240.0,-0.7257426995412057
7130.0,26236.0,-0.6116884946280646
7140.0,26247.0,-0.502935506241097
7151.0,26254.0,-0.40198456408017635
7161.0,26255.0,-0.310806382673962
7171.0,26260.0,-0.2308063800594659
7181.0,26258.0,-0.16281817051376066
7191.0,26264.0,-0.10712300169016044
7200.0,26270.0,-0.06349093647728184
7210.0,26271.0,-0.0312400876838422
7220.0,26259.0,-0.009311733848057493
7230.0,26260.0,0.0036414263151080912
7240.0,26255.0,0.00916018539929599
7250.0,26260.0,0.008886076788040112
7261.0,26259.0,0.004479001225935653
7271.0,26264.0,-0.002450732225002097
7281.0,26249.0,-0.010395605708457769
7291.0,26260.0,-0.017990109785184217
7301.0,26256.0,-0.02403575499931814
7311.0,26264.0,-0.027511710089395472
7320.0,26265.0,-0.027573553391663595
7330.0,26260.0,-0.023545466791502385
7340.0,26256.0,-0.014911354971054598
7350.0,26267.0,-0.0013076838950689363
7361.0,26262.0,0.01748170985090173
7371.0,26270.0,0.04152826966117853
7381.0,26268.0,0.07075660286245763
7391.0,26256.0,0.10493552522582769
7401.0,26264.0,0.1436630806961645
7411.0,26267.0,0.18635021260230789
7421.0,26273.0,0.23220883865301978
7430.0,26280.0,0.2802469557328991
7440.0,26278.0,0.32926949862465277
7450.0,26269.0,0.3778827240957527
7460.0,26277.0,0.42450265492235845
7471.0,26269.0,0.4673723232666616
7481.0,26281.0,0.5045943630615157
7491.0,26286.0,0.5341834074609316
7501.0,26278.0,0.5541384574340203
7511.0,26273.0,0.5625321575084131
7521.0,26290.0,0.5576142317382253
7531.0,26285.0,0.5379274876406749
7541.0,26290.0,0.5024320309904172
7550.0,26289.0,0.45062843362960825
7560.0,26296.0,0.38266839007929215
7570.0,26292.0,0.2994417133913486
7581.0,26299.0,0.20262883218866343
7591.0,26290.0,0.09470787461941087
7601.0,26276.0,-0.021094166766198748
7611.0,26259.0,-0.14091430435820568
7621.0,26229.0,-0.26043213323035
7631.0,26211.0,-0.375104952046411
7641.0,26196.0,-0.48043862687637995
7651.0,26187.0,-0.5722667613674579
7660.0,26167.0,-0.6470114430321307
7670.0,26159.0,-0.7019030878160587
7681.0,26165.0,-0.735140434585938
7691.0,26177.0,-0.7459762140733227
7701.0,26182.0,-0.7347231656386379
7711.0,26197.0,-0.7026867516663549
7721.0,26200.0,-0.6520392291363322
7731.0,26209.0,-0.5856525319020913
7741.0,26216.0,-0.5069064740501278
7751.0,26224.0,-0.4194863194609503
7761.0,26236.0,-0.32718157273272896
7770.0,26236.0,-0.23369662465004978
