timestamp_ms,ir_value,ir_filtered
1761902820799.105,23860.0,-0.004611866557702977
1761902820839.139,23877.0,-0.015329864421287441
1761902820879.017,23854.0,-0.04812324952628705
1761902820923.898,23744.0,-0.10941078508943271
1761902820958.859,23576.0,-0.18454957549951143
1761902820999.063,23470.0,-0.24687594075613647
1761902821039.0789,23449.0,-0.27438288571929137
1761902821079.051,23472.0,-0.2612647795920651
1761902821119.045,23507.0,-0.21798477438796124
1761902821159.055,23545.0,-0.16336090292905606
1761902821198.951,23572.0,-0.11503433041865795
1761902821239.079,23566.0,-0.08252795964116806
1761902821279.0488,23549.0,-0.0650968894413555
1761902821319.064,23539.0,-0.054507678253349366
1761902821358.878,23546.0,-0.04023665355668732
1761902821397.216,23552.0,-0.014021875554282697
1761902821437.1582,23568.0,0.027152058750884302
1761902821476.948,23599.0,0.07911302831613284
1761902821517.13,23643.0,0.13006568913545505
1761902821557.1921,23673.0,0.1630154835932251
1761902821597.2969,23682.0,0.16126615466623187
1761902821637.065,23674.0,0.11574929171896445
1761902821676.864,23587.0,0.03194607405891925
1761902821716.9412,23443.0,-0.06807317929878592
1761902821756.925,23333.0,-0.15294730168791396
1761902821796.894,23293.0,-0.19630052551329255
1761902821836.8372,23333.0,-0.18875471815618744
1761902821876.9888,23408.0,-0.14007101965489743
1761902821917.0498,23477.0,-0.07145736026742713
1761902821956.858,23525.0,-0.004249872508233568
1761902821996.9111,23554.0,0.04832609983025904
1761902822037.056,23561.0,0.0833723307710647
1761902822077.18,23570.0,0.10535907553123315
1761902822123.93,23596.0,0.12105502740718697
1761902822156.999,23605.0,0.13571505576461623
1761902822197.01,23620.0,0.15163762827628305
1761902822237.021,23629.0,0.16802080434361555
1761902822277.0579,23631.0,0.1812159101423998
1761902822317.091,23612.0,0.1849940958845516
1761902822356.972,23609.0,0.17084782967399273
1761902822396.969,23612.0,0.13007188653215498
1761902822437.016,23578.0,0.05964626234239393
1761902822476.979,23443.0,-0.030927117423577535
1761902822516.9521,23309.0,-0.11965750933153824
1761902822557.0012,23246.0,-0.18211297423182637
1761902822603.662,23244.0,-0.2040159670589307
